ID,label,headline,journalTitle,year,linkToArchive,topic
475,literal, Homem matou o vizinho por receber o rendimento mínimo,Diário de Notícias,2008,https://arquivo.pt/wayback/20081027011928/http://www.dn.sapo.pt/tools/imprimir.html?file=/2007/07/26/cidades/homem_matou_o_vizinho_receber_o_rend.html,Crime
476,literal,Remédio trata acne e... esquizofrenia,Expresso,2012,https://arquivo.pt/wayback/20120306233759/http://aeiou.expresso.pt/remedio-trata-acne-e-esquizofrenia=f708879,Saúde
477,literal,Droga para acne é eficaz contra esquizofrenia,Expresso,2012,https://arquivo.pt/wayback/20120303180547/http://aeiou.expresso.pt/droga-para-acne-e-eficaz-contra-esquizofrenia=f708879,Saúde
478,estigma,Imprensa espanhola não larga estado da economia portuguesa,Expresso,2011,https://arquivo.pt/wayback/20110111041240/http://aeiou.expresso.pt/gen.pl?fokey=ex.stories/625040&p=stories&op=view&uop=userlogin,Economia
479,estigma,"Passos Coelho: ""Espero que o Governo saiba cuidar melhor de si próprio""",Expresso,2011,https://arquivo.pt/wayback/20110210170728/http://aeiou.expresso.pt/passos-coelho-espero-que-o-governo-saiba-cuidar-melhor-de-si-proprio=f631323,Política
480,literal,Doenças psíquicas variam de região para região,Expresso,2010,https://arquivo.pt/wayback/20100927000202/http://aeiou.expresso.pt/doencas-psiquicas-variam-de-regiao-para-regiao=f603748,Saúde
481,literal,"""Na sociedade atual a vergonha substituiu a culpa""",Expresso,2010,https://arquivo.pt/wayback/20100804160542/http://aeiou.expresso.pt/na-sociedade-atual-a-vergonha-substituiu-a-culpa=f597358,Saúde
482,estigma,Os papa reformas,Expresso,2010,https://arquivo.pt/wayback/20100520214424/http://aeiou.expresso.pt/os-papa-reformas=f584046,Economia
483,estigma,"Notícias de atualidade nacional e internacional, economia, opinião e multimédia",Expresso,2012,https://arquivo.pt/wayback/20120119032048/http://aeiou.expresso.pt/gen.pl?p=kwds&words=sindicatos,Justiça
484,estigma,"Venezuela: Hugo Chávez considerou ""muito positivo"" veto russo e chinês no Conselho de Segurança",Expresso,2012,https://arquivo.pt/wayback/20120205205813/http://aeiou.expresso.pt/venezuela-hugo-chavez-considerou-muito-positivo-veto-russo-e-chines-no-conselho-de-seguranca=f702980,Conflitos militares
485,literal,Noruega: Breivik é psicótico e não pode ser condenado,Expresso,2011,https://arquivo.pt/wayback/20111207003207/http://aeiou.expresso.pt/noruega-breivik-e-psicotico-e-nao-pode-ser-condenado=f691083,Crime
486,estigma,Coerência incoerente já Camões soube dizer,Expresso,2012,https://arquivo.pt/wayback/20120118230403/http://aeiou.expresso.pt/coerencia-incoerente-ja-camoes-soube-dizer=f699714,Política
487,literal,"Viagra emocional em spray, não!",Expresso,2010,https://arquivo.pt/wayback/20100513012837/http://aeiou.expresso.pt/viagra-emocional-em-spray-nao=f582095,Saúde
488,estigma,Exames do dia,Expresso,2010,https://arquivo.pt/wayback/20100809203311/http://aeiou.expresso.pt/exames-do-dia=s24988,Economia
489,estigma,"Moção Sócrates/PS: afinal, o burro sou mesmo eu?",Expresso,2011,https://arquivo.pt/wayback/20110228203750/http://aeiou.expresso.pt/mocao-socratesps-afinal-o-burro-sou-mesmo-eu=f634849,Política
490,estigma,O que quer o PSD?,Expresso,2011,https://arquivo.pt/wayback/20110422044253/http://aeiou.expresso.pt/o-que-quer-o-psd=f632664,Política
491,estigma,Pedro Adão e Silva - Expresso.pt,Expresso,2011,https://arquivo.pt/wayback/20110418160127/http://aeiou.expresso.pt/pedro-adao-e-silva=s25381,Política
492,estigma,Despedimento simplex,Expresso,2011,https://arquivo.pt/wayback/20110126214946/http://aeiou.expresso.pt/despedimento-simplex=f628020,Economia
493,literal,Blogue PressEurop - Expresso.pt,Expresso,2011,https://arquivo.pt/wayback/20110202221851/http://aeiou.expresso.pt/a-europa-desalinhada=s25281,Crime
494,estigma,Salvar a Europa e cumprir o contrato,Expresso,2010,https://arquivo.pt/wayback/20100416163224/http://aeiou.expresso.pt/salvar-a-europa-e-cumprir-o-contrato=f576414,Economia
495,estigma, O óbvio ululante,Expresso,2009,https://arquivo.pt/wayback/20090926224346/http://aeiou.expresso.pt/ines-pedrosa=s23492,Literatura
496,estigma,Blogue: Politicoesfera,Expresso,2011,https://arquivo.pt/wayback/20110705202757/http://aeiou.expresso.pt/politicoesfera=s25409,Política
497,estigma,Comendador Marques de Correia Cartas Abertas,Expresso,2010,https://arquivo.pt/wayback/20101222204756/http://aeiou.expresso.pt/comendador-marques-de-correia-cartas-abertas=s23503,Economia
498,estigma,Henrique Raposo,Expresso,2009,https://arquivo.pt/wayback/20090928235135/http://aeiou.expresso.pt/henrique-raposo=s24907,Política
499,estigma,Miguel Sousa Tavares,Expresso,2010,https://arquivo.pt/wayback/20100326213453/http://aeiou.expresso.pt/miguel-sousa-tavares=s23491,Economia
500,estigma,Jantar vanguardista nas Caldas da rainha com comida esferificada e liofilizada,Expresso,2010,https://arquivo.pt/wayback/20100402144413/http://aeiou.expresso.pt/jantar-vanguardista-nas-caldas-da-rainha-com-comida-esferificada-e-liofilizada=f574080,Desporto
501,estigma,"PSD diz que escutas são ""avassaladoras""",Expresso,2010,https://arquivo.pt/wayback/20100519165328/http://aeiou.expresso.pt/psd-diz-que-escutas-sao-avassaladoras=f583511,Política
502,estigma,"A ""banda secreta"" de Adriana",Expresso,2010,https://arquivo.pt/wayback/20100808170137/http://aeiou.expresso.pt/a-banda-secreta-de-adriana=f504122,Música
503,estigma,Luís Fernando Veríssimo,Expresso,2010,https://arquivo.pt/wayback/20101230180117/http://aeiou.expresso.pt/luis-fernando-verissimo=s23507,Literatura
504,estigma, Jogadores da Coreia do Norte fuzilados em 4x3x3? ,Expresso,2010,https://arquivo.pt/wayback/20100622164856/http://aeiou.expresso.pt/100-refens=s25339,Desporto
505,estigma,Daniel Oliveira Antes pelo contrário,Expresso,2012,https://arquivo.pt/wayback/20120103204438/http://aeiou.expresso.pt/daniel-oliveira-antes-pelo-contrario=s25282,Economia
506,estigma,Daniel Oliveira: Antes pelo contrário,Expresso,2011,https://arquivo.pt/wayback/20110316171719/http://aeiou.expresso.pt/daniel-oliveira-antes-pelo-contrario=s25282,Economia
507,literal,"""Se eu tirasse as máscaras, começavam a aparecer estas histórias""",Expresso,2010,https://arquivo.pt/wayback/20101022205402/http://aeiou.expresso.pt/se-eu-tirasse-as-mascaras-comecavam-a-aparecer-estas-historias=f610851,Literatura
508,literal,"José Cutileiro, In memoriam",Expresso,2010,https://arquivo.pt/wayback/20101129202725/http://aeiou.expresso.pt/jose-cutileiro-in-memoriam=s23515,Literatura
509,estigma,Blogue: Politicoesfera,Expresso,2011,https://arquivo.pt/wayback/20110127193704/http://aeiou.expresso.pt/politicoesfera=s25409,Política
510,estigma,Ajuda Externa Portugal colocou se numa posição esquizofrénica Daniel Cohn Bendit,Expresso,2011,https://arquivo.pt/wayback/20110615193054/http://aeiou.expresso.pt/ajuda-externa-portugal-colocou-se-numa-posicao-esquizofrenica-daniel-cohn-bendit=f655655,Política
511,estigma,"Angélico, Sónia Brazão e o estrume da comunicação social",Expresso,2011,https://arquivo.pt/wayback/20110805185306/http://aeiou.expresso.pt/angelico-sonia-brazao-e-o-estrume-da-comunicacao-social=f666390,Literatura
512,estigma,Casai-vos uns aos outros,Expresso,2010,https://arquivo.pt/wayback/20100507040254/http://aeiou.expresso.pt/gen.pl?sid=ex.sections/23489&num=10&page=3&npages=,Justiça
513,estigma,"Christine Lagarde (FMI): ""Política orçamental não é um jogo de moralismo""",Expresso,2012,https://arquivo.pt/wayback/20120124195217/http://aeiou.expresso.pt/christine-lagarde-fmi-politica-orcamental-nao-e-um-jogo-de-moralismo=f700978,Economia
514,estigma,"Portugal tem ""reforma ambiciosa mas realista""",Expresso,2012,https://arquivo.pt/wayback/20120301210350/http://aeiou.expresso.pt/portugal-tem-reforma-ambiciosa-mas-realista=f708227,Economia
515,estigma,Como uma estrela de cinema em Los Angeles,Expresso,2010,https://arquivo.pt/wayback/20100402081153/http://aeiou.expresso.pt/como-uma-estrela-de-cinema-em-los-angeles=f571662,Música
516,estigma,Esquizofrenia FMI,Expresso,2013,https://arquivo.pt/wayback/20130110180046/http://expresso.sapo.pt/esquizofrenia-fmi=f778469,Economia
517,literal,Consumo diário de cannabis aumenta até seis vezes risco de esquizofrenia,Expresso,2015,https://arquivo.pt/wayback/20151014002916/http://expresso.sapo.pt/actualidade/consumo-diario-de-cannabis-aumenta-ate-seis-vezes-risco-de-esquizofrenia=f550670,Saúde
518,literal,Consumo de canábis e esquizofrenia têm uma forte relação genética,Expresso,2018,https://arquivo.pt/wayback/20180906170500/https://expresso.sapo.pt/sociedade/2018-09-06-Consumo-de-canabis-e-esquizofrenia-tem-uma-forte-relacao-genetica,Saúde
519,estigma,Costa acusa PSD de “esquizofrenia” sobre orçamento e diz que preveniu “tempestades”,Expresso,2018,https://arquivo.pt/wayback/20181128045659/https://expresso.sapo.pt/politica/2018-11-22-Costa-acusa-PSD-de-esquizofrenia-sobre-orcamento-e-diz-que-preveniu-tempestades,Economia
520,literal,Tiago Reis Marques: “Com o passar da idade o cérebro tende a encolher”,Expresso,2017,https://arquivo.pt/wayback/20170523064357/http://expresso.sapo.pt/sociedade/2016-08-06-Tiago-Reis-Marques-Com-o-passar-da-idade-o-cerebro-tende-a-encolher,Saúde
521,literal,Investigadores podem vir a criar embriões de animais com células de humanos,Expresso,2016,https://arquivo.pt/wayback/20160809060343/http://expresso.sapo.pt/internacional/2016-08-05-Investigadores-podem-vir-a-criar-embrioes-de-animais-com-celulas-de-humanos,Saúde
522,literal,Idade do pai mais relevante do que a da mãe,Expresso,2015,https://arquivo.pt/wayback/20151011141447/http://expresso.sapo.pt/sociedade/idade-do-pai-mais-relevante-do-que-a-da-mae=f748443,Saúde
523,literal,“Conhece alguém que dê a cara pelas doenças mentais?”,Expresso,2018,https://arquivo.pt/wayback/20181231195959/https://expresso.sapo.pt/sociedade/2018-12-10-Conhece-alguem-que-de-a-cara-pelas-doencas-mentais-,Saúde
524,literal,Noruega recorda massacres um ano depois,Expresso,2015,https://arquivo.pt/wayback/20151014010001/http://expresso.sapo.pt/actualidade/noruega-recorda-massacres-um-ano-depois=f741356,Crime
525,estigma,Trocar música por sapatos,Expresso,2017,https://arquivo.pt/wayback/20170831070117/http://expresso.sapo.pt/cultura/2017-08-23-Trocar-musica-por-sapatos,Música
526,estigma,De sufoco em sufoco. Europa: até quando?,Expresso,2017,https://arquivo.pt/wayback/20170901001942/http://expresso.sapo.pt/blogues/blogue_andamos_nisto/2017-05-08-De-sufoco-em-sufoco.-Europa-ate-quando-,Economia
527,estigma,Putin diz que está preparado para divulgar gravação da conversa entre Trump e Lavrov,Expresso,2017,https://arquivo.pt/wayback/20170520054256/http://expresso.sapo.pt/internacional/2017-05-17-Putin-diz-que-esta-preparado-para-divulgar-gravacao-da-conversa-entre-Trump-e-Lavrov,Conflitos militares
528,estigma,O carrossel de Bruxelas. E as voltinhas de Schäuble,Expresso,2017,https://arquivo.pt/wayback/20170509005832/http://expresso.sapo.pt/blogues/blogue_andamos_nisto/2016-10-27-O-carrossel-de-Bruxelas.-E-as-voltinhas-de-Schauble,Economia
529,estigma,“Dei-me pessimamente com drogas. Dei-me mal com tudo o que experimentei”,Expresso,2016,https://arquivo.pt/wayback/20160909021954/http://expresso.sapo.pt/dossies/diario/2016-08-26-Dei-me-pessimamente-com-drogas.-Dei-me-mal-com-tudo-o-que--experimentei,Música
530,estigma,PS. “Este Orçamento inverte a última governação”,Expresso,2016,https://arquivo.pt/wayback/20160915054949/http://expresso.sapo.pt/politica/2016-03-16-PS.-Este-Orcamento-inverte-a-ultima-governacao,Política
531,literal,Aprovado comprimido digital que conta ao médico se o paciente está a tomar a medicação à hora e na dose certas,Expresso,2017,https://arquivo.pt/wayback/20171124033553/http://expresso.sapo.pt/sociedade/2017-11-14-Aprovado-comprimido-digital-que-conta-ao-medico-se-o-paciente-esta-a-tomar-a-medicacao-a-hora-e-na-dose-certas,Saúde
532,literal,Casos depressivos associados ao uso das redes sociais “são cada vez mais frequentes”,Expresso,2015,https://arquivo.pt/wayback/20151013180929/http://expresso.sapo.pt/sociedade/2015-10-12-Casos-depressivos-associados-ao-uso-das-redes-sociais-sao-cada-vez-mais-frequentes,Saúde
533,literal,“Horrível e exaltante.” Americanos investigam mais uma detenção violenta que apareceu no Youtube,Expresso,2015,https://arquivo.pt/wayback/20151201074320/http://expresso.sapo.pt/internacional/2015-06-11-Horrivel-e-exaltante.-Americanos-investigam-mais-uma-detencao-violenta-que-apareceu-no-Youtube,Crime
534,literal,"""Não há lugar para a pena de morte no século XXI"", diz Ban Ki-moon",Expresso,2015,https://arquivo.pt/wayback/20151008164508/http://expresso.sapo.pt/internacional/nao-ha-lugar-para-a-pena-de-morte-no-seculo-xxi-diz-ban-ki-moon=f922480,Crime
535,estigma,Os britânicos cortaram com os três grandes,Expresso,2015,https://arquivo.pt/wayback/20151007025812/http://expresso.sapo.pt/internacional/os-britanicos-cortaram-com-os-tres-grandes=f893155,Política
536,literal,Daniel Sampaio: “A psiquiatria não me fez entender o amor mas tornou-me mais humano”,Expresso,2017,https://arquivo.pt/wayback/20170720065919/http://expresso.sapo.pt/sociedade/2016-10-23-Daniel-Sampaio-A-psiquiatria-nao-me-fez-entender-o-amor-mas-tornou-me-mais-humano,Saúde
537,estigma,"A Grécia, a Europa e o suposto OXI(génio)",Expresso,2015,https://arquivo.pt/wayback/20150713044539/http://expresso.sapo.pt/blogues/blogue_sem_cerimonia/2015-07-07-A-Grecia-a-Europa-e-o-suposto-OXI-genio-,Economia
538,estigma,Messi stradivarius,Expresso,2015,https://arquivo.pt/wayback/20151015012026/http://expresso.sapo.pt/blogues/blogue_bitaites_e_bicuaites/messi-stradivarius=f713793,Economia
539,estigma,Pena de morte para os violadores?,Expresso,2013,https://arquivo.pt/wayback/20130111045720/http://expresso.sapo.pt/pena-de-morte-para-os-violadores=f777276,Crime
540,estigma,As mulheres sempre falaram demais,Expresso,2015,https://arquivo.pt/wayback/20151010225652/http://expresso.sapo.pt/blogues/blogue_bitaites_e_bicuaites/as-mulheres-sempre-falaram-demais=f825847,Política
541,literal,Brasileiro executado na Indonésia não tinha consciência de que ia morrer,Expresso,2015,https://arquivo.pt/wayback/20150430225400/http://expresso.sapo.pt/brasileiro-executado-na-indonesia-nao-tinha-consciencia-de-que-ia-morrer=f922460,Crime
542,estigma,Rui Horta: “Só damos pelo corpo em situações extremas”,Expresso,2017,https://arquivo.pt/wayback/20170709205654/http://expresso.sapo.pt/cultura/2017-07-09-Rui-Horta-So-damos-pelo-corpo-em-situacoes-extremas,Literatura
543,estigma,O Papa da verdade,Expresso,2014,https://arquivo.pt/wayback/20141227033812/http://expresso.sapo.pt/o-papa-da-verdade=f904001,Literatura
544,estigma,Santana diz que campanha contra Sócrates vem do PS,Expresso,2013,https://arquivo.pt/wayback/20131022211319/http://expresso.sapo.pt/santana-diz-que-campanha-contra-socrates-vem-do-ps=f836942,Política
545,literal,Investigações que vão mudar o mundo,Expresso,2015,https://arquivo.pt/wayback/20151012082037/http://expresso.sapo.pt/sociedade/investigacoes-que-vao-mudar-o-mundo=f420230,Saúde
546,literal,Senhor do Bonfim abre em janeiro em Vila do Conde,Expresso,2014,https://arquivo.pt/wayback/20141122034601/http://expresso.sapo.pt/senhor-do-bonfim-abre-em-janeiro-em-vila-do-conde=f898940,Economia
547,literal,Na sombra da Rainha,Expresso,2017,https://arquivo.pt/wayback/20170902221253/http://expresso.sapo.pt/internacional/2017-05-28-Na-sombra-da-Rainha,Literatura
548,literal,O segredo da floresta,Expresso,2018,https://arquivo.pt/wayback/20180220211453/http://expresso.sapo.pt/internacional/2018-01-28-O-segredo-da-floresta,Saúde
549,literal,"Indonésia executa 8 detidos, incluindo 7 estrangeiros. Mary Jane Veloso foi poupada no último minuto",Expresso,2015,https://arquivo.pt/wayback/20150430225533/http://expresso.sapo.pt/indonesia-executa-8-detidos-incluindo-7-estrangeiros-mary-jane-veloso-foi-poupada-no-ultimo-minuto=f922166,Crime
550,literal,"""Matei-os a todos, claro"", diz multimilionário na TV. E acaba preso por três assassínios",Expresso,2015,https://arquivo.pt/wayback/20150318222221/http://expresso.sapo.pt/matei-os-a-todos-claro-diz-multimilionario-na-tv-e-acaba-preso-por-tres-assassinios=f915534,Crime
551,literal,António Lobo Antunes: “Não me é fácil viver comigo. Parece que estou sempre em guerra civil”,Expresso,2017,https://arquivo.pt/wayback/20170415223314/http://expresso.sapo.pt/cultura/2017-02-19-Antonio-Lobo-Antunes-Nao-me-e-facil-viver-comigo.-Parece-que-estou-sempre-em-guerra-civil,Literatura
552,estigma,As gorduras do Estado e o país esquizofrénico,Expresso,2015,https://arquivo.pt/wayback/20151011235134/http://expresso.sapo.pt/blogues/blogue_chamem_me_o_que_quiserem/as-gorduras-do-estado-e-o-pais-esquizofrenico=f762157,Economia
553,estigma,"Real Madrid: Na BBC passou o Feios, Porcos & Maus",Expresso,2015,https://arquivo.pt/wayback/20150516193300/http://expresso.sapo.pt/desporto/2015-05-13-Real-Madrid-Na-BBC-passou-o-Feios-Porcos--Maus,Cinema
554,estigma,Um desbocado e uma demissão na Casa Branca,Expresso,2017,https://arquivo.pt/wayback/20170730174824/http://expresso.sapo.pt/internacional/2017-07-29-Um-desbocado-e-uma-demissao-na-Casa-Branca,Conflitos militares
555,estigma,França quer banir venda de veículos movidos a gasolina e diesel até 2040,Expresso,2017,https://arquivo.pt/wayback/20170810072753/http://expresso.sapo.pt/internacional/2017-07-07-Franca-quer-banir-venda-de-veiculos-movidos-a-gasolina-e-diesel-ate-2040-1,Conflitos militares
556,literal,Suspeito da Al-Qaeda está ferido e reféns foram libertados,Expresso,2015,https://arquivo.pt/wayback/20151013102723/http://expresso.sapo.pt/actualidade/suspeito-da-al-qaeda-esta-ferido-e-refens-foram-libertados=f734185,Crime
557,estigma,Um retrato do mundo: Os sete arquétipos,Expresso,2015,https://arquivo.pt/wayback/20151001122619/http://expresso.sapo.pt/blogues/o-sentido-da-vida/2015-09-17-Um-retrato-do-mundo-Os-sete-arquetipos,Cinema
558,literal,Hospício: um ninho de alegria e de afeto,Expresso,2015,https://arquivo.pt/wayback/20151008115254/http://expresso.sapo.pt/cultura/hospicio-um-ninho-de-alegria-e-de-afeto=f894900,Cinema
559,estigma,"Abreu Amorim deve ""demitir-se""",Expresso,2015,https://arquivo.pt/wayback/20151011145312/http://expresso.sapo.pt/politica/abreu-amorim-deve-demitir-se=f806328,Política
560,estigma,Rai: “É fácil ser-se engolido pela noite”,Expresso,2018,https://arquivo.pt/wayback/20180514025733/http://expresso.sapo.pt/10-perguntas-a.-por-ines-meneses/2018-04-21-Rai-E-facil-ser-se-engolido-pela-noite,Música
561,estigma,"“Henrique IV, Parte 3” ou como aprender a traduzir Shakespeare na era da técnica",Expresso,2018,https://arquivo.pt/wayback/20181004041610/https://expresso.sapo.pt/cultura/2016-11-09-Henrique-IV-Parte-3-ou-como-aprender-a-traduzir-Shakespeare-na-era-da-tecnica,Cinema
562,estigma,“A Europa como sociedade não é sustentável sem movimentos migratórios”,Expresso,2016,https://arquivo.pt/wayback/20160216223115/http://expresso.sapo.pt/dossies/diario/2016-02-16-A-Europa-como-sociedade-nao-e-sustentavel-sem-movimentos-migratorios,Política
563,estigma,"A ""banda secreta"" de Adriana",Expresso,2015,https://arquivo.pt/wayback/20150509080855/http://expresso.sapo.pt/multimedia/audio/a-banda-secreta-de-adriana=f504421,Música
564,estigma,“Acabei de abrir uma garrafa de champanhe para celebrar a vitória da guerra da TAP”,Expresso,2015,https://arquivo.pt/wayback/20151225185006/http://expresso.sapo.pt/cultura/2015-12-25-Acabei-de-abrir-uma-garrafa-de-champanhe-para-celebrar-a-vitoria-da-guerra-da-TAP,Cinema
565,estigma,“Tentei não afadistar as músicas”,Expresso,2018,https://arquivo.pt/wayback/20181002042016/https://expresso.sapo.pt/cultura/2015-12-06-Tentei-nao-afadistar-as-musicas,Música
566,literal,O regresso dos eletrochoques,Expresso,2017,https://arquivo.pt/wayback/20170423224135/http://expresso.sapo.pt/sociedade/2016-01-29-O-regresso-dos-eletrochoques,Saúde
567,estigma,Desta vez a Candidinha Almeida tem de se demitir,Expresso,2012,https://arquivo.pt/wayback/20120904181431/http://expresso.sapo.pt/desta-vez-a-candidinha-almeida-tem-de-se-demitir=f750612,Justiça
568,estigma,Marcelo (não) brinca em serviço,Expresso,2017,https://arquivo.pt/wayback/20170707010156/http://expresso.sapo.pt/presidenciais2016/2016-01-26-Marcelo--nao--brinca-em-servico,Literatura
569,estigma,Paulo Furtado: “Precisava de enfrentar a minha solidão”,Expresso,2017,https://arquivo.pt/wayback/20171230231417/http://expresso.sapo.pt/cultura/2017-12-24-Paulo-Furtado-Precisava-de-enfrentar-a-minha-solidao,Música
570,estigma,Fernando Madrinha,Expresso,2012,https://arquivo.pt/wayback/20120702032918/http://expresso.sapo.pt/gen.pl?sid=ex.sections/23499&dt=2009,Política
571,estigma,“Justiça em depressão catatónica” e “legislação esquizofrénica”: as críticas ferozes de Elina Fraga ao Governo de Passos,Expresso,2018,https://arquivo.pt/wayback/20180305053600/http://expresso.sapo.pt/politica/2018-02-17-Justica-em-depressao-catatonica-e-legislacao-esquizofrenica-as-criticas-ferozes-de-Elina-Fraga-ao-Governo-de-Passos,Justiça
572,estigma,"José Sócrates explica: a esquerda é a grande defensora do ""neoliberalismo""",Expresso,2015,https://arquivo.pt/wayback/20151007151504/http://expresso.sapo.pt/blogues/Opinio/HenriqueRaposo/ATempoeaDesmodo/jose-socrates-explica-a-esquerda-e-a-grande-defensora-do-neoliberalismo=f861827,Economia
573,estigma,Mário Soares está com azia: há boas notícias,Expresso,2015,https://arquivo.pt/wayback/20151012123237/http://expresso.sapo.pt/blogues/Opinio/HenriqueRaposo/ATempoeaDesmodo/mario-soares-esta-com-azia-ha-boas-noticias=f845811,Economia
574,estigma,Em “depressão catatónica”. A Justiça segundo a bastonária dos advogados,Expresso,2015,https://arquivo.pt/wayback/20151202033744/http://expresso.sapo.pt/sociedade/2015-10-08-Em-depressao-catatonica.-A-Justica-segundo-a-bastonaria-dos-advogados,Justiça
575,estigma,Juiz bloqueia esforços de Trump para cortar fundos às cidades que protegem imigrantes,Expresso,2017,https://arquivo.pt/wayback/20171109052924/http://expresso.sapo.pt/internacional/2017-04-26-Juiz-bloqueia-esforcos-de-Trump-para-cortar-fundos-as-cidades-que-protegem-imigrantes,Conflitos militares
576,estigma,"Ahsan Iqbal, o ministro que terá sido baleado por defender um Paquistão inclusivo",Expresso,2018,https://arquivo.pt/wayback/20180508210508/http://expresso.sapo.pt/internacional/2018-05-07-Ahsan-Iqbal-o-ministro-que-tera-sido-baleado-por-defender-um-Paquistao-inclusivo,Conflitos militares
577,estigma,Paulo Pedroso acusa o “general” Rui Moreira de tentar ganhar as eleições “pela direita”,Expresso,2017,https://arquivo.pt/wayback/20170517221037/http://expresso.sapo.pt/politica/2017-05-08-Paulo-Pedroso-acusa-o-general-Rui-Moreira-de-tentar-ganhar-as-eleicoes-pela-direita,Política
578,literal,"“A Rapariga Dinamarquesa”: a impressionante Lili, tão esquecida pela História",Expresso,2016,https://arquivo.pt/wayback/20160228205016/http://expresso.sapo.pt/cultura/2016-02-28-A-Rapariga-Dinamarquesa-a-impressionante-Lili-tao-esquecida-pela-Historia,Literatura
579,estigma,"Ana e João, o casal que se segue em Angola",Expresso,2017,https://arquivo.pt/wayback/20171117224121/http://expresso.sapo.pt/internacional/2017-09-25-Ana-e-Joao-o-casal-que-se-segue-em-Angola,Desporto
580,estigma,Julen Lopetegui: a coerência tem limite,Expresso,2016,https://arquivo.pt/wayback/20160127214651/http://expresso.sapo.pt/desporto/2016-01-07-Julen-Lopetegui-a-coerencia-tem-limite,Desporto
581,estigma,O ex-secretário Viegas e os esquizofrénicos do fisco,Expresso,2013,https://arquivo.pt/wayback/20130223031820/http://expresso.sapo.pt/o-ex-secretario-viegas-e-os-esquizofrenicos-do-fisco=f787626,Economia
582,literal,"Traços psicóticos são comuns nos humoristas, Herman José não se revê",Expresso,2015,https://arquivo.pt/wayback/20151015091118/http://expresso.sapo.pt/sociedade/tracos-psicoticos-sao-comuns-nos-humoristas-herman-jose-nao-se-reve=f851098,Saúde
583,literal,Admirável mundo novo,Expresso,2017,https://arquivo.pt/wayback/20171209081757/http://expresso.sapo.pt/blogues/bloguet_economia/blogue_econ_aurora_teixeira/2017-11-17-Admiravel-mundo-novo,Saúde
584,literal, A esquizofrenia é uma doença como a diabetes,Correio da Manhã,2005,https://arquivo.pt/wayback/20050130222019/http://www.correiomanha.pt/noticiaImprimir.asp?idCanal=9&id=148301,Literatura
585,literal, Mulher mata amiga na festa de anos ,Correio da Manhã,2007,https://arquivo.pt/wayback/20070626053502/http://www.correiomanha.pt/noticia.asp?id=247470&idselect=10&idCanal=10&p=200,Crime
586,literal, Autores alertam contra doenças,Correio da Manhã,2008,https://arquivo.pt/wayback/20081029031746/http://www.correiomanha.pt/noticia.aspx?contentid=613D17A9-A3AA-4773-B1A9-527AC4E6160F&channelid=00000092-0000-0000-0000-000000000092,Cinema
587,estigma,Reportagem CM,Correio da Manhã,2007,https://arquivo.pt/wayback/20070611122321/http://www.correiomanha.pt/noticia.asp?id=245680&idselect=228&idCanal=228&p=200,Literatura
588,estigma,Música,Correio da Manhã,2008,https://arquivo.pt/wayback/20080305045017/http://www.correiomanha.pt/noticia.asp?id=153079&idselect=185&idCanal=185&p=94,Música
589,literal,As vozes de uma doença mental,Correio da Manhã,2004,https://arquivo.pt/wayback/20041024162025/http://www.correiomanha.pt/noticia.asp?id=134265&amp,Saúde
590,estigma, Programa Insólito ‘Black.White’ na TV americana,Correio da Manhã,2007,https://arquivo.pt/wayback/20070406211143/http://www.correiomanha.pt/noticia.asp?id=196600&p=22&idselect=17&idCanal=17,Música
591,literal, Esquizofrenia:  Ausência de apoios castiga doentes ,Correio da Manhã,2007,https://arquivo.pt/wayback/20071029161400/http://www.correiodamanha.pt/noticia.asp?id=263441&idselect=219&idCanal=219&p=22,Saúde
592,literal, Canábis destrói cérebro e coração ,Correio da Manhã,2008,https://arquivo.pt/wayback/20080304083149/http://www.correiodamanha.pt/noticia.asp?id=236429&idCanal=219,Saúde
593,estigma, THANATOSCHIZO EM BUSCA DE OUTRO NÍVEL,Correio da Manhã,2001,https://arquivo.pt/wayback/20011122050827/http://www.correiodamanha.pt/showNews.php?id=19270,Música
594,estigma, Isto é um pouco esquizofrénico ,Correio da Manhã,2007,https://arquivo.pt/wayback/20070908042812/http://www.correiodamanha.pt/pesquisa.asp?q=chiquititas,Desporto
595,literal,Jovem de 18 anos que desapareceu no Porto foi encontrado,Correio da Manhã,2017,https://arquivo.pt/wayback/20170408215834/http://www.cmjornal.pt/portugal/detalhe/jovem-de-18-anos-desapareceu-no-porto,Crime
596,literal,Decapita e come homem e não vai a julgamento,Correio da Manhã,2017,https://arquivo.pt/wayback/20170211215311/http://www.cmjornal.pt/cm-ao-minuto/detalhe/canadiano-considerado-inimputavel-em-caso-de-decapitacao-e-canibalismo,Crime
597,estigma,Esquizofrenia europeia,Correio da Manhã,2011,https://arquivo.pt/wayback/20111217031802/http://www.cmjornal.xl.pt/detalhe/noticias/opiniao/esquizofrenia-europeia,Economia
598,literal,Descoberta zona do cérebro onde se aloja a esquizofrenia,Correio da Manhã,2010,https://arquivo.pt/wayback/20100630065949/http://www.cmjornal.xl.pt/detalhe/noticias/lazer/ciencia/tecnologia/descoberta-zona-do-cerebro-onde-se-aloja-a-esquizofrenia,Saúde
